timestamp,x,y
159,5.597851,58934.832
160,5.6119633,58978.45
161,5.530055,59092.26
162,5.4396443,59198.168
163,5.4459257,59255.668
164,5.431423,58037.547
165,5.4673967,57933.395
166,5.49729,57948.4
167,5.5156956,57481.098
168,5.5088105,57623.645
169,5.566177,58628.305
170,5.589353,58514.844
171,5.672684,58875.03
172,5.6231103,58739.965
173,5.547647,58894.52
174,5.489994,59513.965
175,5.4788995,59919.836
176,5.499928,59443.457
177,5.5265617,59061.62
178,5.5453496,59230.4
179,5.588653,59351.727
180,5.614574,59938.117
181,5.6625867,60120.945
182,5.6581173,60606.715
183,5.6596074,61256.992
184,5.6620026,61234.227
185,5.7077355,61381.094
186,5.6689696,61541.008
187,5.6876082,61766.78
188,5.7154193,61607.668
189,5.7124467,61407.59
190,5.5784426,60967.3
191,5.635111,60559.098
192,5.645065,60259.887
193,5.693663,60786.895
194,5.7366557,60484.066
195,5.7963305,60696.727
196,5.9103217,60722.113
197,6.0060177,60724.92
198,6.0978985,60919.285
199,6.0881453,60872.566
200,6.0847917,60729.68
201,6.046363,61785.758
202,5.968013,61478.5
203,5.9150124,61215.207
204,5.906805,61411.23
205,5.9537535,61748.453
206,5.999201,61615.887
207,6.0168242,61337.777
208,6.115355,61655.516
209,6.187848,61327.56
210,6.1796,61216.36
211,6.229906,61115.08
212,6.290466,61188.195
213,6.2736373,61211.895
214,6.229701,61979.707
215,6.2339354,62455.45
216,6.23603,62564.29
217,6.279541,62752.06
218,6.301799,62934.863
219,6.3315253,62252.055
220,6.3928356,61752.58
221,6.347082,61804.25
222,6.3759303,62642.215
223,6.355538,63070.305
224,6.363872,63336.855
225,6.3527346,63475.01
226,6.3775806,63630.55
227,6.356463,63870.586
228,6.329369,64010.395
229,6.3252325,64031.543
230,6.3599367,63525.0
231,6.3312135,62830.23
232,6.370047,62820.76
233,6.33604,62617.03
234,6.395425,62118.742
235,6.3233376,61845.094
236,6.378349,61442.152
237,6.3355975,61314.76
238,6.31345,60458.76
239,6.3536205,60427.043
240,6.3609357,61021.555
241,6.279744,60905.61
242,6.2911525,60841.53
243,6.301163,61268.414
244,6.326013,60882.137
245,6.319373,60512.48
246,6.36479,60429.91
247,6.4164977,59895.414
248,6.446039,59101.543
249,6.4280205,58844.094
250,6.4206114,58693.527
251,6.35892,58486.49
252,6.3592668,58544.773
253,6.328458,58482.586
254,6.3050675,57555.617
255,6.278187,58023.957
256,6.3207207,58548.645
257,6.3725905,58962.324
258,6.4374695,58678.95
259,6.462714,58747.414
260,6.4811163,59326.36
261,6.5177727,59361.41
262,6.568325,58703.668
263,6.6230774,58262.18
264,6.6065197,57521.332
265,6.6050353,57926.453
266,6.543066,58280.23
267,6.5021596,58973.605
268,6.4873443,59041.914
269,6.469008,58897.152
270,6.4786115,59418.367
271,6.473253,59487.836
272,6.4977245,59774.18
273,6.491385,60147.73
274,6.444021,60546.59
275,6.4370437,61108.21
276,6.45626,61531.223
277,6.437463,62273.08
278,6.436288,62730.516
279,6.435224,63077.574
280,6.511291,63030.5
281,6.5359383,63107.805
282,6.5770154,63628.52
283,6.6339846,64221.01
284,6.658847,64505.87
285,6.6946154,64413.027
286,6.7476983,64431.22
287,6.8034,64701.945
288,6.7110806,64656.664
289,6.6178703,65901.8
290,6.617006,66074.23
291,6.6126904,65867.45
292,6.640984,66236.64
293,6.6144366,66135.9
294,6.59324,65701.97
295,6.565691,66065.68
296,6.5903497,66071.07
297,6.6640086,66260.234
298,6.750368,65374.934
299,6.7284937,65090.31
300,6.693353,64854.28
301,6.7075872,65116.46
302,6.6287584,64603.434
303,6.6288204,64546.39
304,6.6038914,64377.6
305,6.539433,64708.027
306,6.527813,64827.617
307,6.516731,64856.812
308,6.594994,64721.195
309,6.614281,64558.242
310,6.774685,64314.35
311,6.792439,63799.2
312,6.8045726,64737.56
313,6.8112407,64789.45
314,6.750039,64491.137
315,6.770658,64470.59
316,6.7347884,63477.855
317,6.709724,63143.867
318,6.670515,62896.953
319,6.711428,62559.86
320,6.7180133,62753.383
321,6.7002754,62167.875
322,6.699607,61944.75
323,6.7089734,61698.94
324,6.660122,62037.605
325,6.644268,61682.824
326,6.626774,61135.086
327,6.704261,61111.35
328,6.676527,60993.27
329,6.720664,61135.06
330,6.7200475,60835.16
331,6.641552,60884.99
332,6.63448,60529.094
333,6.6298976,60169.598
334,6.652673,60971.766
335,6.6619234,61731.61
336,6.6064954,62479.184
337,6.6092863,61937.82
338,6.630396,62272.062
339,6.6526475,62504.39
340,6.690366,62924.266
341,6.658186,63300.3
342,6.6728826,62851.2
343,6.765744,63190.484
344,6.727483,63462.152
345,6.7273602,63762.008
346,6.7293215,64104.32
347,6.723088,64501.93
348,6.753976,65172.246
349,6.748361,65697.11
350,6.6936755,65456.36
351,6.690793,66276.12
352,6.772195,66506.375
353,6.760187,67229.68
354,6.754421,67386.445
355,6.6293406,67613.664
356,6.615709,67986.125
357,6.692828,67834.58
358,6.7362194,67754.45
359,6.7588835,68121.48
360,6.7402363,68040.49
361,6.767065,68280.07
362,6.7274113,68301.266
363,6.7156525,68148.22
364,6.668629,67882.04
365,6.700613,67398.984
366,6.7418976,66817.914
367,6.7272954,66802.086
368,6.792822,66784.516
369,6.7780876,67204.14
370,6.8330574,67732.44
371,6.910815,68154.71
372,6.9152684,68392.91
373,6.9087896,68575.68
374,6.8878455,68140.13
375,6.844299,67692.016
376,6.8467574,67730.02
377,6.874958,66995.97
378,6.9096336,66609.33
379,6.9149823,66189.875
380,6.898608,66318.18
381,6.9220533,66477.81
382,6.932727,65980.625
383,6.9300513,66120.15
384,6.9339256,66291.2
385,6.910494,66803.48
386,6.9101567,66637.39
387,6.9266186,66425.46
388,7.0037556,66480.11
389,6.9710484,66565.21
390,6.9243298,66983.43
391,6.9794664,67032.4
392,7.027821,67319.29
393,6.993377,67930.73
394,7.046064,68171.9
395,7.0984263,68176.586
396,7.0576115,67942.72
397,7.0195312,67841.59
398,6.9966455,67222.71
399,7.019144,67212.55
400,7.0483265,67622.64
401,7.0204515,67752.56
402,6.9865966,67597.21
403,6.9685073,67829.84
404,6.9776115,68697.71
405,7.010965,68713.39
406,6.968105,68795.875
407,6.959453,69127.37
408,6.9420624,68837.78
409,6.8942823,69241.77
410,6.8065977,69395.79
411,6.7945957,69471.82
412,6.7527676,69773.07
413,6.7480164,69337.586
414,6.7342653,69042.664
415,6.6821523,69038.99
416,6.6757917,68804.82
417,6.6738024,69643.48
418,6.6750417,69354.48
419,6.7245655,70238.26
420,6.7084703,70536.4
421,6.6767488,70659.0
422,6.624034,71152.82
423,6.670198,70896.27
424,6.7421875,70414.12
425,6.781691,70454.15
426,6.811944,70279.375
427,6.8831444,70456.56
428,6.911106,70967.32
429,6.908328,71401.664
430,6.8811255,70960.266
431,6.815815,70098.55
432,6.767251,70395.586
433,6.787234,70136.06
434,6.814458,69848.805
435,6.806089,68985.74
436,6.860504,68968.195
437,6.8872766,69759.74
438,6.897101,70069.14
439,6.8978267,69474.71
440,6.9171586,69535.84
441,6.9207,69159.51
442,6.885783,68447.37
443,6.93091,67968.586
444,7.0256867,68502.47
445,7.108243,68628.71
446,7.222902,68240.51
447,7.2274804,68112.945
448,7.3257775,68298.08
449,7.3880353,68184.65
450,7.3975925,68933.36
451,7.385546,69004.61
452,7.3428774,68398.56
453,7.2738385,68016.23
454,7.253058,67569.15
455,7.2926984,67442.51
456,7.3279223,67273.2
457,7.2946925,67374.125
458,7.272748,67622.0
459,7.3485847,68292.91
460,7.4090843,68621.82
461,7.4123597,68020.33
462,7.3440413,67324.98
463,7.364889,67595.58
464,7.4196568,67999.54
465,7.435754,67217.22
466,7.434204,66352.164
467,7.4379096,66333.71
468,7.4361434,65834.93
469,7.436138,65671.42
470,7.5259123,65958.91
471,7.512529,65891.61
472,7.5701294,65735.62
473,7.6015,65595.445
474,7.5546923,65568.24
475,7.560157,65498.613
476,7.569292,64658.6
477,7.5042906,64519.504
478,7.4664965,64260.37
479,7.4245253,64089.098
480,7.3955784,64838.848
481,7.3908587,65511.59
482,7.4166985,65405.14
483,7.4386864,65987.83
484,7.47067,65953.016
485,7.4700975,64491.594
486,7.441411,63940.89
487,7.455695,64175.66
488,7.453914,64538.1
489,7.463148,63970.625
490,7.4298353,63607.67
491,7.4026756,63350.062
492,7.413365,63632.797
493,7.4399805,63052.96
494,7.423976,62868.59
495,7.368582,62887.535
496,7.3414483,62444.1
497,7.3967595,62261.94
498,7.4410834,61745.547
499,7.563769,61351.797
500,7.6257668,61550.277
501,7.5703654,61240.61
502,7.565828,61383.145
503,7.6124663,61440.004
504,7.6136765,60894.5
505,7.463488,61210.805
506,7.5404973,61467.605
507,7.6079183,61355.07
508,7.640451,61567.04
509,7.4948993,61375.59
510,7.425164,61128.332
511,7.426138,61516.69
512,7.482006,61448.516
513,7.497269,61830.863
514,7.4884295,62130.062
515,7.53002,62446.832
516,7.5270166,62087.56
517,7.5050635,62427.633
518,7.4869695,62244.86
519,7.445944,62200.01
520,7.3176684,62166.36
521,7.277231,61098.695
522,7.28516,61216.645
523,7.3145156,61756.258
524,7.3338146,61358.87
525,7.331386,60814.03
526,7.3792,60370.414
527,7.3811207,60205.027
528,7.319587,60361.91
529,7.270131,60565.445
530,7.2846203,60462.844
531,7.278396,60765.17
532,7.292275,60472.527
533,7.311024,60132.14
534,7.361174,60120.54
535,7.3642616,60538.332
536,7.3066206,60381.113
537,7.3144875,60007.184
538,7.318296,59842.37
539,7.341973,59400.137
540,7.3702345,59317.523
541,7.387153,59257.78
542,7.4005804,58981.324
543,7.441694,58482.1
544,7.4169602,58872.98
545,7.4532247,58746.395
546,7.422849,58114.523
547,7.436208,57817.242
548,7.3851037,57987.2
549,7.347597,57971.73
550,7.354447,58066.066
551,7.369905,57845.65
552,7.294068,57875.65
553,7.2723904,57352.926
554,7.2717977,57538.656
555,7.3460865,57383.355
556,7.3022923,56766.79
557,7.2773576,56901.1
558,7.208056,57069.312
559,7.281614,57111.99
560,7.330761,57053.344
561,7.3651733,57074.58
562,7.361227,56940.375
563,7.4467797,57341.758
564,7.455231,57074.695
565,7.4180827,57184.3
566,7.425877,57671.445
567,7.3750734,58128.918
568,7.334292,58336.742
569,7.271306,58387.926
570,7.2645264,58375.91
571,7.228834,59358.223
572,7.2871675,60102.355
573,7.306531,59824.93
574,7.3157005,59588.586
575,7.2988515,59565.797
576,7.3202953,59393.1
577,7.298423,59118.684
578,7.301649,58929.01
579,7.3665147,59183.355
580,7.3511868,58980.496
581,7.3627143,58564.934
582,7.327583,59106.36
583,7.295147,59105.875
584,7.268539,59287.76
585,7.292528,58936.05
586,7.3000474,58495.867
587,7.2950897,58631.188
588,7.2898383,58076.75
589,7.3261237,58157.945
590,7.3069787,58543.668
591,7.372929,58575.082
592,7.4153547,59167.848
593,7.3965373,59022.824
594,7.366074,59213.7
595,7.3879476,59066.31
596,7.4553633,58964.566
597,7.5088105,58859.355
598,7.50421,59186.465
599,7.5084324,59350.48
600,7.4973865,59032.508
601,7.4792066,59353.258
602,7.435902,60243.277
603,7.436852,60114.03
604,7.4129763,59423.266
605,7.4550567,59334.402
606,7.4963813,59190.812
607,7.4847746,58877.44
608,7.492942,59056.027
609,7.496372,58870.67
610,7.458342,59367.188
611,7.435404,59655.426
612,7.448811,59731.23
613,7.4248476,59775.543
614,7.337697,60087.53
615,7.3438616,60596.793
616,7.3457036,60932.207
617,7.3792524,60743.273
618,7.3427687,60440.367
619,7.3912554,60829.27
620,7.448977,61359.02
621,7.475632,61246.97
622,7.4466496,60973.867
623,7.51193,61048.457
624,7.3999724,61097.168
625,7.3283453,60600.633
626,7.339314,60525.18
627,7.2827563,60144.55
628,7.268945,60536.258
629,7.253869,61344.4
630,7.2932696,61395.293
631,7.346697,60954.797
632,7.269158,60789.72
633,7.202238,60372.785
634,7.1979456,60027.945
635,7.168496,59746.008
636,7.2226896,59317.02
637,7.235185,59349.387
638,7.2314568,59308.812
639,7.197299,59540.117
640,7.1526546,59324.19
641,7.178402,59824.26
642,7.1645145,60119.973
643,7.1504064,60058.504
644,7.1589675,59663.957
645,7.110956,59584.12
646,7.098892,59158.77
647,7.102779,59465.082
648,7.031054,59799.36
649,7.0548,60033.465
650,7.098521,60174.957
651,7.0966325,59974.348
652,7.0508204,59974.855
653,6.986287,60010.844
654,6.9381547,60420.86
655,6.940854,60057.16
656,6.9376,59882.797
657,6.918664,59365.734
658,6.902095,58879.05
659,6.911653,58650.945
660,6.8730016,58803.266
661,6.952007,58652.016
662,7.0011024,58222.7
663,7.0215087,57833.1
664,7.0046096,57171.844
665,7.007647,57246.52
666,6.980737,57940.355
667,6.9220705,57981.61
668,6.873602,58015.418
669,6.8974133,57893.85
670,6.8929076,57898.55
671,6.9303937,58052.594
672,6.9267626,58583.754
673,6.9126697,58690.76
674,6.8885994,58902.074
675,6.9360466,58398.297
676,6.9162507,58754.156
677,6.9291406,59295.72
678,6.915675,59656.934
679,6.8520308,59344.656
680,6.790579,59153.844
681,6.820444,58668.457
682,6.772947,58532.61
683,6.731703,58571.703
684,6.7468953,58504.973
685,6.743931,58760.47
686,6.7861433,58551.215
687,6.7704864,58263.906
688,6.787643,58040.59
689,6.851005,58231.17
690,6.903092,58290.477
691,6.839429,57823.492
692,6.913409,57923.363
693,6.8549976,57661.68
694,6.83502,58256.855
695,6.787502,58401.707
696,6.7021985,58728.156
697,6.6838484,58495.297
698,6.641602,58647.81
699,6.6281033,58771.934
700,6.536217,59469.254
701,6.4697943,59440.66
702,6.448166,58810.35
703,6.429602,58482.074
704,6.4209356,58242.01
705,6.3698363,58556.73
706,6.3202405,58484.47
707,6.236777,58032.0
708,6.2131505,57962.17
709,6.201024,58122.51
710,6.1455584,57523.613
711,6.1524377,57596.08
712,6.1790705,57978.434
713,6.084953,57862.973
714,6.0574245,58417.1
715,6.135647,58748.844
716,6.122251,59285.31
717,6.1002903,59625.85
718,6.07605,59703.016
719,6.107251,59346.42
720,6.1491137,59461.79
721,6.1680517,59798.477
722,6.2240157,59693.21
723,6.2434044,59142.465
724,6.250079,59637.387
725,6.289586,58996.375
726,6.3524265,59556.633
727,6.3706365,59412.875
728,6.4473286,58928.23
729,6.4219236,58408.83
730,6.472322,58482.355
731,6.516737,58422.785
732,6.4192824,58786.855
733,6.442862,59009.96
734,6.3747654,58527.414
735,6.393766,59159.816
736,6.421274,59816.92
737,6.4575377,59332.95
738,6.4621058,59054.8
739,6.487918,59600.688
740,6.4638667,60033.777
741,6.41433,59949.484
742,6.4512105,59940.098
743,6.540371,60012.414
744,6.6213775,59983.645
745,6.7114067,60042.223
746,6.7320404,60046.676
747,6.7313423,60136.63
748,6.727731,60107.16
749,6.7457085,60102.805
750,6.828348,60482.254
751,6.8932753,61115.652
752,6.908628,61613.117
753,6.8815393,61974.094
754,6.894076,61957.785
755,6.917532,62582.984
756,6.937715,62675.4
757,6.940836,63072.145
758,6.93616,63722.516
759,6.963933,64161.047
760,7.0438848,64653.016
761,7.075636,64040.836
762,7.044058,64043.27
763,7.041118,64070.402
764,7.072737,64719.312
765,7.082896,64764.688
766,7.056791,64986.0
767,6.992684,65518.16
768,6.9420824,65449.598
769,6.9158,65052.715
770,6.926378,64763.4
771,6.9226546,64830.51
772,6.9292827,65174.32
773,6.9598866,65337.74
774,6.946697,65194.637
775,6.8972154,64973.844
776,6.8302727,64863.24
777,6.780945,64777.6
778,6.771877,64722.53
779,6.7240767,64656.887
780,6.6946626,64231.51
781,6.726113,64406.85
782,6.7311854,64048.137
783,6.735583,64398.04
784,6.770959,64655.277
785,6.7620306,65325.246
786,6.7551727,65605.805
787,6.80087,65504.68
788,6.79426,65184.668
789,6.801314,64576.39
790,6.850229,63943.44
791,6.829364,63668.883
792,6.8306484,63162.85
793,6.8046002,63489.39
794,6.7838707,63146.953
795,6.795316,63277.527
796,6.772647,63972.33
797,6.763678,64380.53
798,6.6647315,64501.46
799,6.6740794,64427.414
800,6.714757,64458.246
801,6.728045,64026.793
802,6.6903796,64043.62
803,6.713764,64171.582
804,6.701856,64258.086
805,6.729734,64440.18
806,6.6967115,64400.89
807,6.6869655,64728.195
808,6.764575,64632.074
809,6.7562785,64600.08
810,6.6765895,64719.863
811,6.647991,64912.844
812,6.634197,65487.086
813,6.653708,65929.93
814,6.6518397,66317.75
815,6.65549,66453.85
816,6.688538,66551.63
817,6.682617,65684.08
818,6.6386237,65335.223
819,6.5175953,65414.824
820,6.4773774,65605.24
821,6.4532566,65930.41
822,6.4635124,66043.266
823,6.491046,66243.266
824,6.5564528,66516.44
825,6.49886,66560.94
826,6.4958777,67446.336
827,6.5698466,67263.086
828,6.558118,67401.87
829,6.5399675,67673.7
830,6.562363,67508.0
831,6.541334,66591.04
832,6.614839,66955.1
833,6.6088634,67395.84
834,6.570925,67587.375
835,6.5806127,67855.29
836,6.557605,67579.33
837,6.5514355,67882.37
838,6.546844,67851.3
839,6.605623,67418.414
840,6.579671,67297.27
841,6.599068,67104.734
842,6.5961742,66234.97
843,6.6338353,66166.17
844,6.6292152,66057.17
845,6.629233,65669.39
846,6.5531373,65485.055
847,6.5567846,65104.625
848,6.520954,65466.168
849,6.4474373,65347.86
850,6.3959503,65353.953
851,6.37731,65169.637
852,6.3143983,64978.85
853,6.266519,64715.875
854,6.183712,65350.066
855,6.199191,65409.207
856,6.146773,65301.824
857,6.1009936,65516.26
858,6.085821,65772.77
859,6.1018305,66335.75
860,6.1178856,66422.22
861,6.067319,66347.234
862,6.054995,66333.39
863,6.062121,66741.9
864,6.0230503,67100.02
865,5.912403,67068.56
866,5.8411517,66322.516
867,5.890111,66848.27
868,5.90339,66579.22
869,5.8355393,66468.484
870,5.8054376,66467.805
871,5.7713795,66429.45
872,5.7282243,66020.25
873,5.6995025,65478.305
874,5.686946,65675.0
875,5.7326226,65563.34
876,5.7703032,66016.66
877,5.718553,66499.516
878,5.7750187,66258.17
879,5.849842,65895.51
880,5.8447175,66377.16
881,5.9053774,66245.125
882,5.9079723,66250.81
883,5.8982787,66291.164
884,5.9098125,67113.9
885,5.9802895,67668.62
886,5.977044,67260.96
887,5.9696784,66947.25
888,5.9641356,66614.234
889,5.9467125,66735.664
890,5.9872866,66856.14
891,6.0315742,66295.77
892,6.0266747,66066.055
893,6.0746117,66227.65
894,6.0688787,66815.26
895,6.0248094,67179.57
896,5.9754505,67024.68
897,5.9287653,66813.32
898,5.9787073,66747.17
899,6.0166717,67010.55
900,5.989519,66800.85
901,5.9388556,66962.28
902,5.9193883,67592.62
903,5.935108,67770.34
904,5.962873,67868.27
905,6.0424547,68496.33
906,6.035662,68488.38
907,6.0741816,68125.66
908,6.0426807,68291.32
909,6.028943,68784.32
910,5.968179,68800.47
911,5.947379,68652.875
912,5.916053,69273.74
913,5.8819594,69676.88
914,5.859584,70306.695
915,5.814617,71287.164
916,5.8123217,71283.08
917,5.8355784,70355.35
918,5.888068,69760.33
919,5.864373,69661.75
920,5.84968,70087.88
921,5.87209,70460.375
922,5.875425,69990.625
923,5.880686,70391.33
924,5.854412,70027.4
925,5.847164,70087.805
926,5.8881855,70149.87
927,5.850137,70239.15
928,5.7981853,69993.375
929,5.7664704,69365.83
930,5.7664814,69156.63
931,5.775101,68604.87
932,5.7502613,68463.42
933,5.720884,69045.2
934,5.7356024,69456.85
935,5.714469,69557.86
936,5.693776,69141.48
937,5.738396,68837.18
938,5.750047,68061.375
939,5.687208,67924.91
940,5.672412,68075.8
941,5.6412144,67744.75
942,5.6712584,67031.25
943,5.654204,67085.15
944,5.690972,66833.88
945,5.666051,66388.72
946,5.6585064,66301.734
947,5.5661354,66283.734
948,5.5888643,66116.336
949,5.597572,67062.29
950,5.589624,67505.35
951,5.610641,67825.7
952,5.59263,67870.77
953,5.6430597,68278.37
954,5.670881,68278.55
955,5.6275983,68800.445
956,5.648548,69023.53
957,5.6539435,68689.234
958,5.645327,69044.445
959,5.6352773,68422.016
960,5.573925,68119.984
961,5.5424547,68095.34
962,5.5217566,67933.18
963,5.491623,68053.18
964,5.472687,68435.53
965,5.523306,68305.43
966,5.539125,68403.54
967,5.4741607,68393.03
968,5.4668717,68604.875
969,5.4865336,68778.04
970,5.4605236,68959.625
971,5.4295597,69836.61
972,5.4776006,70060.71
973,5.5556226,70344.586
974,5.565075,70273.086
975,5.5314574,70226.19
976,5.5252705,70440.67
977,5.56138,70127.86
978,5.566768,69988.86
979,5.5516047,69658.0
980,5.519787,69742.4
981,5.5298543,70124.25
982,5.5450807,70158.375
983,5.487176,70542.93
984,5.468479,70581.0
985,5.526587,70579.79
986,5.516528,70170.87
987,5.497694,70407.05
988,5.484469,70440.31
989,5.4416194,70433.336
990,5.3564076,70503.33
991,5.329089,70500.96
992,5.316179,70180.0
993,5.303012,70127.086
994,5.3117714,69979.93
995,5.361286,69700.45
996,5.384699,69673.9
997,5.3705997,69980.58
998,5.345893,69821.33
999,5.314421,69415.0
1000,5.284814,69108.14
1001,5.3013363,68839.06
1002,5.2975993,70027.41
1003,5.2972126,70311.836
1004,5.2983356,71129.66
1005,5.220717,71038.72
1006,5.1390452,70796.28
1007,5.098059,70707.52
1008,5.076709,71045.1
1009,5.1294417,70527.12
1010,5.1190944,70790.8
1011,5.1278095,70977.805
1012,5.0956464,70525.3
1013,5.1628675,70442.31
1014,5.187979,69877.31
1015,5.1486773,70241.94
1016,5.127511,70086.71
1017,5.0963593,69697.99
1018,5.0715437,69426.11
1019,5.0511723,68939.43
1020,5.016456,69189.39
1021,4.9300323,69072.56
1022,4.940077,68787.95
1023,4.9421883,68857.76
1024,4.986664,69331.33
1025,5.0693755,69527.62
1026,5.0850153,69794.97
1027,5.0125356,70285.164
1028,4.9712973,70379.02
1029,4.897035,69866.09
1030,4.888468,70140.72
1031,4.9312057,70327.336
1032,4.9393444,70337.12
1033,4.967307,70385.44
1034,4.9294453,70386.25
1035,4.9463305,70242.09
1036,4.947981,70187.94
1037,4.969607,70346.32
1038,4.914235,70765.09
1039,4.89458,70388.15
1040,4.90428,70360.37
1041,4.931,70158.4
1042,4.9959188,70454.78
1043,4.9775176,69883.63
1044,4.964236,69727.195
1045,4.915315,70062.47
1046,4.9696627,69696.09
1047,5.024368,69774.68
1048,5.0194554,70233.39
1049,5.0564027,70124.03
1050,5.0936666,69614.016
1051,5.105534,69933.95
1052,5.1471696,69275.016
1053,5.1784153,69234.77
1054,5.17999,69427.75
1055,5.1800976,70013.81
1056,5.1162157,70576.8
1057,5.0128765,70724.57
1058,4.997547,70941.79
1059,4.977363,70733.4
1060,4.9612904,70488.57
1061,4.999708,70243.75
1062,5.037282,70067.33
1063,5.0119576,70211.234
1064,4.9513793,70465.31
1065,4.9075184,70638.27
1066,4.8948956,70349.125
1067,4.851465,70398.43
1068,4.8487096,69998.17
1069,4.817225,69796.914
1070,4.85295,70258.51
1071,4.840095,70383.164
1072,4.7708206,70932.62
1073,4.820819,71288.48
1074,4.784482,71641.555
1075,4.7462196,71636.18
1076,4.762454,71911.94
1077,4.7712154,71672.27
1078,4.7900767,71532.0
1079,4.73567,71613.84
1080,4.725941,71889.48
1081,4.7443147,72250.59
1082,4.812881,72504.29
1083,4.789461,72854.99
1084,4.7729907,72924.805
1085,4.740141,72932.65
1086,4.763159,72667.2
1087,4.8387847,72578.42
1088,4.8865857,72683.25
1089,4.9864674,72510.62
1090,5.0041203,72451.93
1091,5.0261955,71577.18
1092,5.008108,71097.875
1093,5.0108385,71137.11
1094,5.038644,71601.21
1095,5.0254836,72453.18
1096,4.972044,73225.266
1097,4.933638,73122.8
1098,4.898689,72712.64
1099,4.853623,72468.22
1100,4.7847514,72513.64
1101,4.766542,72560.27
1102,4.8246565,71864.09
1103,4.7354674,72065.836
1104,4.70002,72182.91
1105,4.700525,72345.51
1106,4.6809254,72252.37
1107,4.697039,72516.65
1108,4.721124,72349.97
1109,4.6801233,72030.8
