timestamp,x,y
275,1.018449448945237,2.618526182777842
276,1.001607164431352,2.6433523273104385
277,0.9932609005605073,2.6721679459815384
278,0.9764186160466224,2.696994090514135
279,0.9680723521757777,2.725809709185235
280,0.9591696707135426,2.7565463691010734
281,0.960200867760701,2.788529749670518
282,0.9710650025655063,2.818629094762116
283,0.9819291373703116,2.848728439853712
284,0.9830247842329172,2.882710781708747
285,0.9735656851792918,2.915368482869326
286,0.9544777627302228,2.9435047800062684
287,0.9444622460852088,2.9780835224115876
288,0.9456867925787105,3.016063786837803
289,0.9592669610847153,3.053687968202299
290,0.9605559573936642,3.0936671939141043
291,0.9499840231572598,3.130166977564164
292,0.9399685065122458,3.164745719969483
293,0.9208805840631769,3.1928820171064256
294,0.8956116080614613,3.2125156324593043
295,0.8655122629698653,3.2233797672641096
296,0.8386639759680428,3.244240483576542
297,0.8133949999663272,3.2638740989294206
298,0.7851768639429544,3.2740592253089247
299,0.7569587279195815,3.2842443516884288
300,0.733269062917973,3.302650866081752
301,0.7050509268946001,3.312835992461256
302,0.6787139999394523,3.322342110415459
303,0.6507285419411879,3.323244407831723
304,0.622510405917815,3.333429534211227
305,0.5945249479195507,3.334331831627491
306,0.5676303704931911,3.326541985348035
307,0.5461143785649405,3.311945338769336
308,0.5301620660907265,3.291414295767943
309,0.5086460741624759,3.276817649189244
310,0.49269376168826184,3.2562866061878513
311,0.48454566058465787,3.2337120973691533
312,0.46859334811044384,3.2131810543677606
313,0.44707735618219324,3.1985844077890615
314,0.422103820000574,3.1913509791009957
315,0.3989327517701504,3.1756315135547037
316,0.3701171330990505,3.1672852496838573
317,0.3469460648686269,3.1515657841375653
318,0.3254300729403763,3.136969137558866
319,0.31070486142571774,3.1180174055575804
320,0.28918886949746714,3.1034207589788814
321,0.26229429207110755,3.0956309126994253
322,0.2343088340728432,3.0965332101156893
323,0.20933529789122396,3.0892997814276235
324,0.18781930596297336,3.0747031348489244
325,0.17186699348875933,3.0541720918475317
326,0.1630398839598559,3.0297163739606088
327,0.16226648617448625,3.005728838533525
328,0.16838707967977307,2.9845973848413863
329,0.18073808832328808,2.9663915455174816
330,0.19196627799921018,2.9498407824957518
331,0.20775938800028193,2.937569772900204
332,0.22657147868252991,2.930779688647201
333,0.2453835693647779,2.9239896043941975
334,0.2653731822206815,2.923345106239724
335,0.2873617563621753,2.9226361582698033
336,0.30993626518087325,2.9144880571661993
337,0.330467308182266,2.898535744691987
338,0.346186773728558,2.8753646764615635
339,0.3539766200080141,2.848470099035204
340,0.3685732665867132,2.8269541071069533
341,0.38910430958810593,2.811001794632741
342,0.41167881840680387,2.802853693529137
343,0.43366739254829767,2.8021447455592146
344,0.45765492797538165,2.801371347773845
345,0.48211064586230457,2.7925442382449415
346,0.5084475728174525,2.783038120290737
347,0.5366657088408253,2.7728529939112327
348,0.5666501281246799,2.7718862466795215
349,0.5948682641480509,2.7617011203000175
350,0.6201372401497665,2.7420675049471406
351,0.6381023436312425,2.715586284112371
352,0.6470050250934776,2.6848496241965307
353,0.645909378230872,2.650867282341496
354,0.6336872265754678,2.61700551911345
355,0.6207860664947624,2.581262546817179
356,0.5974711482632209,2.5512556378151423
357,0.5643696222197594,2.5287992584632963
358,0.5259487973249595,2.5176709066355016
359,0.48397061032756383,2.5190243527598977
360,0.4425840108266179,2.533962538116503
361,0.4078391688242604,2.560958759226711
362,0.3831371515372304,2.5973704378745204
363,0.37089596452665674,2.6396333452587992
364,0.37231386046649995,2.683610493541785
365,0.3879310542484067,2.726878302110956
366,0.4173814772777238,2.764781766113529
367,0.458758384832052,2.7928522403033362
368,0.5067844159505519,2.806762680088079
369,0.55675844809031,2.8051514347018944
370,0.6037886747959309,2.788176224069387
371,0.6448507607987182,2.7562715991209608
372,0.6740440539561181,2.7132396152644596
373,0.6885109113322514,2.663292542901221
374,0.6868352161306177,2.6113195494758727
375,0.6685019886475096,2.5605269046338037
376,0.6353702627395279,2.5178855076309095
377,0.5890281262786807,2.4864465765383255
378,0.5352389714259616,2.4708668839794132
379,0.47726909414384266,2.4727359286273884
380,0.4208328220970987,2.4931061813863966
381,0.37345349209388345,2.529919210173043
382,0.33864610409852247,2.581226575540409
383,0.32084074117405237,2.642699895372088
384,0.3229031352683691,2.7066666565109774
385,0.34531041330327916,2.7687465557623963
386,0.3858047449685902,2.8208638187659325
387,0.4404222629403023,2.8579168446964776
388,0.4966948572141874,2.8960926895946155
389,0.5620102595353469,2.9150108877018646
390,0.6319739045310069,2.9127551441612045
391,0.6996974309871007,2.8883108408503944
392,0.7581319379910667,2.842908105346865
393,0.7996762397919817,2.781670282166459
394,0.8565314357958407,2.7374946476224835
395,0.9149659427998067,2.692091912118954
396,0.9749797608038797,2.6454620756558693
397,1.0176468815723858,2.5825691761732905
398,1.0387907500451945,2.5095696088731714
399,1.0803350518461095,2.4483317856927655
400,1.1387695588500755,2.402929050189236
401,1.2064930853061675,2.378484746878426
402,1.2649275923101335,2.333082011374895
403,1.3345323278344505,2.3079586996387853
404,1.3945461458385235,2.2613288631757005
405,1.4372132666070314,2.1984359636931217
406,1.4810032063431304,2.13388798790837
407,1.5027034924073295,2.058967379363512
408,1.5001899496048807,1.9810078892254914
409,1.4730296125928692,1.9057595264964995
410,1.4227184732511198,1.8410077754921055
411,1.3955581362391083,1.7657594127631135
412,1.3929801436212124,1.6858009613395026
413,1.4146804296854114,1.610880352794645
414,1.4584703694215104,1.5463323770098931
415,1.5200634984256904,1.4984754395872528
416,1.5915494430182324,1.472673119425842
417,1.6655110105850728,1.4702884762542876
418,1.7346684953957112,1.4903195095443174
419,1.7942512422739423,1.5307409923776394
420,1.8371997758583625,1.5860168773813896
421,1.8609650707438732,1.6518591947692585
422,1.8632208142845332,1.7218228397649185
423,1.8869861091700422,1.7876651571527873
424,1.9311617437140178,1.8445203531566463
425,1.990744490592249,1.8849418359899683
426,2.05032723747048,1.9253633188232904
427,2.0945028720144556,1.9822185148271494
428,2.137451405598876,2.0374943998309014
429,2.195379076174934,2.0767930636966305
430,2.2626155197408337,2.09626767939527
431,2.3325791647364937,2.09401193585461
432,2.4005438484465635,2.0918206421293988
433,2.4658592507677213,2.1107388402366496
434,2.5204767687394334,2.1477918661671946
435,2.559743999445189,2.198329818170624
436,2.5814722690547978,2.258528508353818
437,2.5835346631491145,2.3224952694927072
438,2.5657293002246444,2.383968589324386
439,2.5297990932616905,2.436931030993925
440,2.4808404522583682,2.4749711607401252
441,2.4225229711433993,2.4960204219244346
442,2.3625541325756902,2.497953916387857
443,2.3068439364782307,2.4818178062375544
444,2.2605018000173835,2.4503788751449704
445,2.226142973149848,2.406158167141969
446,2.2071307372414406,2.353484313231675
447,2.2053261424089126,2.2975133972351465
448,2.2203494173764344,2.2456452836271676
449,2.2506655295014255,2.2009582234684935
450,2.2933069265043198,2.1678264975605117
451,2.344099571346389,2.1494932700774037
452,2.386740968349283,2.116361544169422
453,2.417057080474274,2.0716744840107477
454,2.432080355441796,2.019806370402769
455,2.4476600480007082,1.9660172155500497
456,2.44585545316818,1.910046299553521
457,2.4261642088344715,1.855491236575002
458,2.389351180047825,1.8081119065717868
459,2.351311050301625,1.7591532655684645
460,2.300003684934259,1.7243458775731035
461,2.2631906561476125,1.6769665475698883
462,2.2428204033886043,1.6205302755231443
463,2.206007374601958,1.573150945519929
464,2.156355085536765,1.539466376492161
465,2.0987238481945667,1.5227738487504698
466,2.0387550096268576,1.5247073432138922
467,1.9787861710591486,1.5266408376773146
468,1.9204686899441796,1.547690098861624
469,1.8621512088292107,1.5687393600459334
470,1.8131925678258884,1.6067794897921335
471,1.7626546158224592,1.646046720497889
472,1.7043371347074903,1.6670959816821984
473,1.6443682961397812,1.6690294761456208
474,1.5867370587975813,1.6523369484039296
475,1.5310268627001218,1.6362008382536288
476,1.4830296499371016,1.603639088193452
477,1.427319453839642,1.587502978043151
478,1.3693495765575232,1.5893720226911263
479,1.3147945135790042,1.609063267024835
480,1.267415183575789,1.6458762958114814
481,1.232607795580428,1.6971836611788476
482,1.2148024326559579,1.7586569810105264
483,1.2168648267502746,1.8226237421494158
484,1.199615881417193,1.8821760207363543
485,1.165931312389425,1.9318283098015474
486,1.1492387846477339,1.9894595471437455
487,1.1511722791111563,2.0494283857114546
488,1.1715425318701644,2.1058646577581985
489,1.2095826616163645,2.154823298761521
490,1.2608900269837306,2.1896306867568818
491,1.2989301567299307,2.238589327760204
492,1.3199794179142401,2.296906808875173
493,1.3219773621931097,2.358874608728472
494,1.3052848344514185,2.4165058460706703
495,1.2716002654236505,2.4661581351358635
496,1.2258002464205422,2.5017440629629544
497,1.1712451834420232,2.521435307296663
498,1.1185713295317292,2.5404475432050706
499,1.0626004135352005,2.5422521380375986
500,1.0088112586824813,2.5266724454786864
501,0.9641241985238072,2.4963563333536953
502,0.910335043671088,2.480776640794783
503,0.8543641276745593,2.482581235627311
504,0.7998090646960403,2.50227247996102
505,0.752429734692825,2.5390855087476663
506,0.717622346697464,2.5903928741150324
507,0.699816983772994,2.651866193946711
508,0.7019438276827579,2.717831916371191
509,0.7250301141429674,2.7817930246908347
510,0.7679786477273876,2.8370689096945867
511,0.8275613946056186,2.8774903925279087
512,0.896718879416257,2.8975214258179385
513,0.9546465499923151,2.9368200896836676
514,0.9975950835767353,2.9920959746874196
515,1.0206813700369448,3.0560570830070635
516,1.0228726637621577,3.1240217667171333
517,1.0039544656549069,3.189337169038293
518,0.9669014397243618,3.243954687010005
519,0.9163634877209326,3.2832219177157604
520,0.8580460066059636,3.30427117890007
521,0.7980771680382546,3.306204673363492
522,0.7397596869232856,3.3272539345478016
523,0.6892217349198564,3.366521165253557
524,0.6532915279569025,3.4194836069230963
525,0.634929747441042,3.4828779679995154
526,0.637056591350806,3.548843690423995
527,0.6594638693857142,3.610923589675414
528,0.6999582010510252,3.66304085267895
529,0.74167963367589,3.716737426682595
530,0.799607304251948,3.7560360905483243
531,0.8649227065731075,3.774954288655575
532,0.9328873902831774,3.772762994930364
533,0.9968484986028212,3.7496767084701546
534,1.0505450726064645,3.70795527584529
535,1.0887209175046024,3.6516826815714047
536,1.1076391156118532,3.586367279250247
537,1.1053833720711932,3.516403634254587
538,1.080939068760383,3.448680107798495
539,1.0367634342164074,3.391824911794636
540,0.9755256110360033,3.350280609993721
541,0.9025260437358842,3.3291367415209123
542,0.8245665535978635,3.331650284323361
543,0.7493181908688715,3.3588106213353726
544,0.6845664398644775,3.409121760677122
545,0.6374080432256015,3.478634965368393
546,0.6140385043872332,3.5593186976474716
547,0.6168098464514724,3.645274032927855
548,0.646007208739384,3.7261660228615217
549,0.6999996509597981,3.7956557068662384
550,0.7552191941397677,3.8667247018710604
551,0.7864535817035812,3.9532603190094022
552,0.8176879692673946,4.039795936147744
553,0.8205882109625282,4.129749193999306
554,0.850464581675741,4.212522393001198
555,0.9044570238961551,4.282012077005913
556,0.9336543861840667,4.3629040669395796
557,0.9364257282483059,4.448859402219963
558,0.9119433542271587,4.5333852169885205
559,0.8636621386206897,4.604553497981964
560,0.7957517656160817,4.657318839242823
561,0.7167409847506399,4.685837193105435
562,0.6347835720414388,4.68847963553878
563,0.5548251206178278,4.691057628156678
564,0.4779834708282298,4.668800924501088
565,0.411780418741305,4.623888165797396
566,0.362696380359111,4.560715725793109
567,0.3355360433470995,4.485467363064117
568,0.3076966979097886,4.4083377912669
569,0.30511870529189267,4.328379339843288
570,0.3273754089474803,4.251537690053688
571,0.37228816765117223,4.185334637966765
572,0.43388129665535224,4.137477700544125
573,0.5072484503161192,4.1109963719574125
574,0.5852079404541399,4.108482829154962
575,0.6582075077542591,4.129626697627771
576,0.7194453309346631,4.171170999428686
577,0.7636209654786388,4.228026195432545
578,0.7880652687894489,4.295749721888637
579,0.8118305636749579,4.3615920392765055
580,0.8349168501351674,4.425553147596148
581,0.8754111818004784,4.477670410599686
582,0.9300286997721905,4.514723436530231
583,0.99534410209335,4.53364163463748
584,1.06530774708901,4.531385891096821
585,1.1311500644768788,4.507620596211311
586,1.186425949480629,4.4646720626268905
587,1.226847432313951,4.405089315748658
588,1.2474348831953712,4.334010789693279
589,1.2449857902083696,4.258050260840847
590,1.2185044616216594,4.18468310718008
591,1.191344124609648,4.109434744451088
592,1.1410329852678984,4.044682993446694
593,1.0731748568788007,3.9986474157754106
594,1.0216366165774957,3.9323163537709096
595,0.9688712753166371,3.8644059807663016
596,0.9403529214540249,3.7853951999008597
597,0.93771047902068,3.703437787191657
598,0.9091921251580679,3.624427006326215
599,0.8806737712954558,3.545416225460773
600,0.8279084300345971,3.477505852456165
601,0.7567401490411534,3.429224636849696
602,0.6741353755173343,3.405298680419939
603,0.5861810789513608,3.4081344722996256
604,0.501526670881244,3.438689851438138
605,0.42887836487631326,3.495136495577661
606,0.3761058733994762,3.572925081779797
607,0.34939782901277106,3.665135061527316
608,0.35249142015424795,3.76108520323565
609,0.3857628329939615,3.853264447578665
610,0.4471178809717049,3.932229997584024
611,0.5298716960803596,3.988370945963638
612,0.6259237583173576,4.016191825533124
613,0.7258718225968721,4.0129693347607525
614,0.819932276008112,3.9790189134957394
615,0.8988978260134708,3.917663865517996
616,0.9550387743930848,3.8349100504093414
617,0.9828596539625707,3.7388579881723434
618,0.9796371631901994,3.638909923892829
619,0.9456867419251864,3.544849470481589
620,0.9425287009682624,3.4469003674876646
621,0.9692367453549675,3.3546903877401455
622,0.9661431542134906,3.2587402460318113
623,0.9629851132565665,3.160791143037887
624,0.9902495752346621,3.0666601220456293
625,1.0452677046466832,2.9855613832391477
626,1.121074632651828,2.9266605371805134
627,1.2094914588583947,2.8947471411914005
628,1.3014436779955485,2.8917824496808198
629,1.3878905340088465,2.9168212412933556
630,1.4607138913044633,2.9662252758674157
631,1.5147063335248774,3.0357149598721307
632,1.5445827042380902,3.1184881588740225
633,1.5473540463023294,3.204443494154404
634,1.5234280898725725,3.287048267678223
635,1.4751468742661036,3.358216548671667
636,1.4072365012614956,3.4109818899325255
637,1.3263445113278287,3.440179252220437
638,1.2584341383232207,3.4929445934812957
639,1.1775421483895538,3.5221419557692073
640,1.0915868131091706,3.5249132978334465
641,1.0109030808300918,3.50154375899508
642,0.9413898761388211,3.454385362356204
643,0.8898516358375161,3.388054300351703
644,0.8620122904002052,3.310924728554486
645,0.8593698479668603,3.228967315845285
646,0.8821829692138383,3.1502046248109465
647,0.9270957279175303,3.0840015727240235
648,0.9902681679218173,3.0349175343418295
649,1.0636353215825842,3.0084362057551193
650,1.1395958504350148,3.0059871127681177
651,1.2106743764903936,3.026574563649536
652,1.2702571233686246,3.066996046482858
653,1.3132056569530448,3.1222719314866083
654,1.3369709518385555,3.188114248874477
655,1.3392266953792156,3.258077893870137
656,1.3629919902647245,3.323920211258006
657,1.4059405238491447,3.379196096261758
658,1.4476619564740094,3.432892670265403
659,1.5039345507478945,3.471068515163541
660,1.5711709943137926,3.4905431308621804
661,1.6411346393094526,3.4882873873215203
662,1.7088581657655446,3.46384308401071
663,1.7657133617694036,3.4196674494667345
664,1.8209892467731557,3.3767189158823143
665,1.8762651317769077,3.333770382297894
666,1.9421074491647765,3.310005087412385
667,2.0120710941604365,3.307749343871725
668,2.0773864964815942,3.326667541978974
669,2.1473501414772542,3.324411798438314
670,2.2150736679333463,3.299967495127504
671,2.2735081749373123,3.2545647596239746
672,2.3150524767382272,3.193326936443569
673,2.336196345211036,3.1203273691434497
674,2.3337472522240343,3.044366840291019
675,2.3079449320626235,2.972880895698477
676,2.2600879946399832,2.911287766694297
677,2.1938849425530584,2.866375007990605
678,2.1170432927634604,2.8441183043350176
679,2.0350858800542575,2.8467607467683607
680,1.9560750991888156,2.875279100630973
681,1.8897440371843146,2.9268173409322777
682,1.8425856405454386,2.9963305456235485
683,1.8192161017070703,3.0770142779026273
684,1.8218585441404151,3.1589716906118284
685,1.8245654363892072,3.2429280646066196
686,1.8011958975508389,3.3236117968856984
687,1.7540375009119629,3.393125001576969
688,1.730111544482206,3.4757297751007883
689,1.7329473363618924,3.5636840716667617
690,1.7628237070751052,3.6464572706686535
691,1.7656594989547916,3.734411567234627
692,1.7411771249336443,3.8189373820031847
693,1.6917730903595842,3.8917607392988014
694,1.6222834063548692,3.9457531815192155
695,1.5413914164212024,3.974950543807127
696,1.457435042426411,3.977657436055919
697,1.3767513101473323,3.954287897217551
698,1.2941465366235132,3.930361940787794
699,1.2213231793278965,3.880957906213734
700,1.166103636147927,3.809888911208912
701,1.1355482570094146,3.725234503138795
702,1.1327124651297282,3.6372802065728216
703,1.1298122234345946,3.547326948721258
704,1.1554074326385209,3.4589590514632196
705,1.15244274112794,3.367006832326066
706,1.1205293451388272,3.278590006119501
707,1.1175646536282464,3.186637786982347
708,1.1431598628321726,3.0982698897243086
709,1.1948095353414185,3.022136379824346
710,1.2674578413463493,2.9656897356848226
711,1.3521122494164661,2.9351343565463104
712,1.4400665459824395,2.932298564666624
713,1.5226713195062587,2.956224521096381
714,1.5921845241975294,3.003382917735257
715,1.6616977288888002,3.050541314374133
716,1.742381461167879,3.0739108532125012
717,1.826337835162672,3.071203960963709
718,1.905348616028114,3.042685607101097
719,1.9893049900229052,3.039978714852305
720,2.0680676810572436,3.062791836099283
721,2.1359258094463414,3.108827413770566
722,2.2021288615332644,3.153740172474258
723,2.280891552567603,3.176553293721236
724,2.362848965276804,3.173910851287893
725,2.4416116563111423,3.196723972534871
